index,athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
0,"Bonds, Tiana",Arizona,Big 12,100H,2019,SR-4,,,14.01,seconds,2019 Willie Williams Classic College,2019-03-15,,,-1.8,Outdoor,https://www.tfrrs.org/results/59265/3679521/2019_Willie_Williams_Classic_College/100-Hurdles,TFRRS all_performances
1,"Sutton, April",Arizona,Big 12,100H,2019,JR-3,,,14.44,seconds,2019 Willie Williams Classic College,2019-03-15,,,-1.8,Outdoor,https://www.tfrrs.org/results/59265/3679521/2019_Willie_Williams_Classic_College/100-Hurdles,TFRRS all_performances
2,"Akpede, Crystal",Arizona,Big 12,400m,2019,JR-3,,,59.16,seconds,2019 Willie Williams Classic College,2019-03-15,,,,Outdoor,https://www.tfrrs.org/results/59265/3679519/2019_Willie_Williams_Classic_College/400-Meters,TFRRS all_performances
3,"Meisberger, Shannon",Arizona,Big 12,400m,2019,SO-2,,,54.40,seconds,2019 Willie Williams Classic College,2019-03-15,,,,Outdoor,https://www.tfrrs.org/results/59265/3679519/2019_Willie_Williams_Classic_College/400-Meters,TFRRS all_performances
4,"Pahlitzsch, Karolina",Arizona,Big 12,400m,2019,SR-4,,,54.01,seconds,2019 Willie Williams Classic College,2019-03-15,,,,Outdoor,https://www.tfrrs.org/results/59265/3679519/2019_Willie_Williams_Classic_College/400-Meters,TFRRS all_performances
5,"Baxter-Game, Judith",Arizona,Big 12,Long Jump,2019,FR-1,,,5.16,m,2019 Willie Williams Classic College,2019-03-15,,,+0.0,Outdoor,https://www.tfrrs.org/results/59265/3679528/2019_Willie_Williams_Classic_College/Long-Jump,TFRRS all_performances
6,"Baxter-Game, Judith",Arizona,Big 12,Long Jump,2019,FR-1,,,5.30,m,2019 Willie Williams Classic College,2019-03-15,,,1.2,Outdoor,https://www.tfrrs.org/results/59265/3679528/2019_Willie_Williams_Classic_College/Long-Jump,TFRRS all_performances
7,"Baxter-Game, Judith",Arizona,Big 12,Long Jump,2019,FR-1,,,5.44,m,2019 Willie Williams Classic College,2019-03-15,,,0.7,Outdoor,https://www.tfrrs.org/results/59265/3679528/2019_Willie_Williams_Classic_College/Long-Jump,TFRRS all_performances
8,"Hawthorne, Chandra",Arizona,Big 12,Long Jump,2019,JR-3,,,4.79,m,2019 Willie Williams Classic College,2019-03-15,,,+0.0,Outdoor,https://www.tfrrs.org/results/59265/3679528/2019_Willie_Williams_Classic_College/Long-Jump,TFRRS all_performances
9,"Hawthorne, Chandra",Arizona,Big 12,Long Jump,2019,JR-3,,,5.51,m,2019 Willie Williams Classic College,2019-03-15,,,0.9,Outdoor,https://www.tfrrs.org/results/59265/3679528/2019_Willie_Williams_Classic_College/Long-Jump,TFRRS all_performances
10,"Hawthorne, Chandra",Arizona,Big 12,Long Jump,2019,JR-3,,,5.59,m,2019 Willie Williams Classic College,2019-03-15,,,-0.2,Outdoor,https://www.tfrrs.org/results/59265/3679528/2019_Willie_Williams_Classic_College/Long-Jump,TFRRS all_performances
11,"Howard, Neysia",Arizona,Big 12,Long Jump,2019,FR-1,,,5.34,m,2019 Willie Williams Classic College,2019-03-15,,,-1.9,Outdoor,https://www.tfrrs.org/results/59265/3679528/2019_Willie_Williams_Classic_College/Long-Jump,TFRRS all_performances
12,"Howard, Neysia",Arizona,Big 12,Long Jump,2019,FR-1,,,5.43,m,2019 Willie Williams Classic College,2019-03-15,,,-0.4,Outdoor,https://www.tfrrs.org/results/59265/3679528/2019_Willie_Williams_Classic_College/Long-Jump,TFRRS all_performances
13,"Howard, Neysia",Arizona,Big 12,Long Jump,2019,FR-1,,,5.49,m,2019 Willie Williams Classic College,2019-03-15,,,+0.0,Outdoor,https://www.tfrrs.org/results/59265/3679528/2019_Willie_Williams_Classic_College/Long-Jump,TFRRS all_performances
14,"Howard, Neysia",Arizona,Big 12,Long Jump,2019,FR-1,,,5.56,m,2019 Willie Williams Classic College,2019-03-15,,,-0.1,Outdoor,https://www.tfrrs.org/results/59265/3679528/2019_Willie_Williams_Classic_College/Long-Jump,TFRRS all_performances
15,"Howard, Neysia",Arizona,Big 12,Long Jump,2019,FR-1,,,5.63,m,2019 Willie Williams Classic College,2019-03-15,,,0.6,Outdoor,https://www.tfrrs.org/results/59265/3679528/2019_Willie_Williams_Classic_College/Long-Jump,TFRRS all_performances
16,"Poirier-Shelton, Tiana",Arizona,Big 12,Long Jump,2019,SO-2,,,5.67,m,2019 Willie Williams Classic College,2019-03-15,,,+0.0,Outdoor,https://www.tfrrs.org/results/59265/3679528/2019_Willie_Williams_Classic_College/Long-Jump,TFRRS all_performances
17,"Poirier-Shelton, Tiana",Arizona,Big 12,Long Jump,2019,SO-2,,,5.81,m,2019 Willie Williams Classic College,2019-03-15,,,+0.0,Outdoor,https://www.tfrrs.org/results/59265/3679528/2019_Willie_Williams_Classic_College/Long-Jump,TFRRS all_performances
18,"Poirier-Shelton, Tiana",Arizona,Big 12,Long Jump,2019,SO-2,,,5.96,m,2019 Willie Williams Classic College,2019-03-15,,,+0.0,Outdoor,https://www.tfrrs.org/results/59265/3679528/2019_Willie_Williams_Classic_College/Long-Jump,TFRRS all_performances
19,"Sutton, April",Arizona,Big 12,100H,2019,JR-3,,,14.20,seconds,41st Annual Aztec Invitational,2019-03-22,,,-0.9,Outdoor,https://www.tfrrs.org/results/58498/3701086/41st_Annual_Aztec_Invitational/100-Hurdles,TFRRS all_performances
20,"Akpede, Crystal",Arizona,Big 12,400m,2019,JR-3,,,1:02.06,seconds,41st Annual Aztec Invitational,2019-03-22,,,,Outdoor,https://www.tfrrs.org/results/58498/3701092/41st_Annual_Aztec_Invitational/400-Meters,TFRRS all_performances
21,"Meisberger, Shannon",Arizona,Big 12,400m,2019,SO-2,,,54.53,seconds,41st Annual Aztec Invitational,2019-03-22,,,,Outdoor,https://www.tfrrs.org/results/58498/3701092/41st_Annual_Aztec_Invitational/400-Meters,TFRRS all_performances
22,"Pahlitzsch, Karolina",Arizona,Big 12,400m,2019,SR-4,,,53.83,seconds,41st Annual Aztec Invitational,2019-03-22,,,,Outdoor,https://www.tfrrs.org/results/58498/3701092/41st_Annual_Aztec_Invitational/400-Meters,TFRRS all_performances
23,"Sutton, April",Arizona,Big 12,400m,2019,JR-3,,,56.76,seconds,41st Annual Aztec Invitational,2019-03-22,,,,Outdoor,https://www.tfrrs.org/results/58498/3701092/41st_Annual_Aztec_Invitational/400-Meters,TFRRS all_performances
24,"Poirier-Shelton, Tiana",Arizona,Big 12,Long Jump,2019,SO-2,,,5.58,m,41st Annual Aztec Invitational,2019-03-22,,,-0.6,Outdoor,https://www.tfrrs.org/results/58498/3701063/41st_Annual_Aztec_Invitational/Long-Jump,TFRRS all_performances
25,"Poirier-Shelton, Tiana",Arizona,Big 12,Long Jump,2019,SO-2,,,5.59,m,41st Annual Aztec Invitational,2019-03-22,,,+0.0,Outdoor,https://www.tfrrs.org/results/58498/3701063/41st_Annual_Aztec_Invitational/Long-Jump,TFRRS all_performances
26,"Poirier-Shelton, Tiana",Arizona,Big 12,Long Jump,2019,SO-2,,,5.60,m,41st Annual Aztec Invitational,2019-03-22,,,0.9,Outdoor,https://www.tfrrs.org/results/58498/3701063/41st_Annual_Aztec_Invitational/Long-Jump,TFRRS all_performances
27,"Poirier-Shelton, Tiana",Arizona,Big 12,Long Jump,2019,SO-2,,,5.94,m,41st Annual Aztec Invitational,2019-03-22,,,2.0,Outdoor,https://www.tfrrs.org/results/58498/3701063/41st_Annual_Aztec_Invitational/Long-Jump,TFRRS all_performances
28,"Bonds, Tiana",Arizona,Big 12,100H,2019,SR-4,,,13.44,seconds,Jim Click Shootout,2019-04-06,,,0.1,Outdoor,https://www.tfrrs.org/results/59968/3745269/Jim_Click_Shootout/100-Hurdles,TFRRS all_performances
29,"Sutton, April",Arizona,Big 12,100H,2019,JR-3,,,13.50,seconds,Jim Click Shootout,2019-04-06,,,0.1,Outdoor,https://www.tfrrs.org/results/59968/3745269/Jim_Click_Shootout/100-Hurdles,TFRRS all_performances
30,"Meisberger, Shannon",Arizona,Big 12,400H,2019,SO-2,,,58.80,seconds,Jim Click Shootout,2019-04-06,,,,Outdoor,https://www.tfrrs.org/results/59968/3745273/Jim_Click_Shootout/400-Hurdles,TFRRS all_performances
31,"Pahlitzsch, Karolina",Arizona,Big 12,400H,2019,SR-4,,,58.60,seconds,Jim Click Shootout,2019-04-06,,,,Outdoor,https://www.tfrrs.org/results/59968/3745273/Jim_Click_Shootout/400-Hurdles,TFRRS all_performances
32,"Sutton, April",Arizona,Big 12,400H,2019,JR-3,,,59.41,seconds,Jim Click Shootout,2019-04-06,,,,Outdoor,https://www.tfrrs.org/results/59968/3745273/Jim_Click_Shootout/400-Hurdles,TFRRS all_performances
33,"Akpede, Crystal",Arizona,Big 12,400m,2019,JR-3,,,57.61,seconds,Jim Click Shootout,2019-04-06,,,,Outdoor,https://www.tfrrs.org/results/59968/3745299/Jim_Click_Shootout/400-Meters,TFRRS all_performances
34,"Waggoner, Tatum",Arizona,Big 12,400m,2019,SR-4,,,52.84,seconds,Jim Click Shootout,2019-04-06,,,,Outdoor,https://www.tfrrs.org/results/59968/3745299/Jim_Click_Shootout/400-Meters,TFRRS all_performances
35,"Baxter-Game, Judith",Arizona,Big 12,Long Jump,2019,FR-1,,,5.23,m,Jim Click Shootout,2019-04-06,,,-1.1,Outdoor,https://www.tfrrs.org/results/59968/3745332/Jim_Click_Shootout/Long-Jump,TFRRS all_performances
36,"Baxter-Game, Judith",Arizona,Big 12,Long Jump,2019,FR-1,,,5.57,m,Jim Click Shootout,2019-04-06,,,1.3,Outdoor,https://www.tfrrs.org/results/59968/3745332/Jim_Click_Shootout/Long-Jump,TFRRS all_performances
37,"Hawthorne, Chandra",Arizona,Big 12,Long Jump,2019,JR-3,,,5.53,m,Jim Click Shootout,2019-04-06,,,0.1,Outdoor,https://www.tfrrs.org/results/59968/3745332/Jim_Click_Shootout/Long-Jump,TFRRS all_performances
38,"Hawthorne, Chandra",Arizona,Big 12,Long Jump,2019,JR-3,,,5.73,m,Jim Click Shootout,2019-04-06,,,1.1,Outdoor,https://www.tfrrs.org/results/59968/3745332/Jim_Click_Shootout/Long-Jump,TFRRS all_performances
39,"Hawthorne, Chandra",Arizona,Big 12,Long Jump,2019,JR-3,,,5.75,m,Jim Click Shootout,2019-04-06,,,0.4,Outdoor,https://www.tfrrs.org/results/59968/3745332/Jim_Click_Shootout/Long-Jump,TFRRS all_performances
40,"Howard, Neysia",Arizona,Big 12,Long Jump,2019,FR-1,,,5.79,m,Jim Click Shootout,2019-04-06,,,0.1,Outdoor,https://www.tfrrs.org/results/59968/3745332/Jim_Click_Shootout/Long-Jump,TFRRS all_performances
41,"Howard, Neysia",Arizona,Big 12,Long Jump,2019,FR-1,,,5.80,m,Jim Click Shootout,2019-04-06,,,0.7,Outdoor,https://www.tfrrs.org/results/59968/3745332/Jim_Click_Shootout/Long-Jump,TFRRS all_performances
42,"Howard, Neysia",Arizona,Big 12,Long Jump,2019,FR-1,,,5.82,m,Jim Click Shootout,2019-04-06,,,+0.0,Outdoor,https://www.tfrrs.org/results/59968/3745332/Jim_Click_Shootout/Long-Jump,TFRRS all_performances
43,"Howard, Neysia",Arizona,Big 12,Long Jump,2019,FR-1,,,5.94,m,Jim Click Shootout,2019-04-06,,,0.5,Outdoor,https://www.tfrrs.org/results/59968/3745332/Jim_Click_Shootout/Long-Jump,TFRRS all_performances
44,"Howard, Neysia",Arizona,Big 12,Long Jump,2019,FR-1,,,6.00,m,Jim Click Shootout,2019-04-06,,,1.1,Outdoor,https://www.tfrrs.org/results/59968/3745332/Jim_Click_Shootout/Long-Jump,TFRRS all_performances
45,"Poirier-Shelton, Tiana",Arizona,Big 12,Long Jump,2019,SO-2,,,5.34,m,Jim Click Shootout,2019-04-06,,,1.3,Outdoor,https://www.tfrrs.org/results/59968/3745332/Jim_Click_Shootout/Long-Jump,TFRRS all_performances
46,"Poirier-Shelton, Tiana",Arizona,Big 12,Long Jump,2019,SO-2,,,5.65,m,Jim Click Shootout,2019-04-06,,,1.4,Outdoor,https://www.tfrrs.org/results/59968/3745332/Jim_Click_Shootout/Long-Jump,TFRRS all_performances
47,"Sieben, Skylar",Arizona,Big 12,Long Jump,2019,FR-1,,,5.22,m,Jim Click Shootout,2019-04-06,,,1.3,Outdoor,https://www.tfrrs.org/results/59968/3745267/Jim_Click_Shootout/Long-Jump,TFRRS all_performances
48,"Sieben, Skylar",Arizona,Big 12,Long Jump,2019,FR-1,,,5.28,m,Jim Click Shootout,2019-04-06,,,0.3,Outdoor,https://www.tfrrs.org/results/59968/3745267/Jim_Click_Shootout/Long-Jump,TFRRS all_performances
49,"Sieben, Skylar",Arizona,Big 12,100H,2019,FR-1,,,14.83,seconds,Mt. SAC Relays,2019-04-18,,,1.2,Outdoor,https://www.tfrrs.org/results/62078/3792820/Mt_SAC_Relays/100-Hurdles,TFRRS all_performances
50,"Sutton, April",Arizona,Big 12,100H,2019,JR-3,,,13.76,seconds,Mt. SAC Relays,2019-04-18,,,-0.8,Outdoor,https://www.tfrrs.org/results/62078/3792820/Mt_SAC_Relays/100-Hurdles,TFRRS all_performances
51,"Sutton, April",Arizona,Big 12,100H,2019,JR-3,,,14.16,seconds,Mt. SAC Relays,2019-04-18,,,1.3,Outdoor,https://www.tfrrs.org/results/62078/3792820/Mt_SAC_Relays/100-Hurdles,TFRRS all_performances
52,"Meisberger, Shannon",Arizona,Big 12,400H,2019,SO-2,,,59.61,seconds,Mt. SAC Relays,2019-04-18,,,,Outdoor,https://www.tfrrs.org/results/62078/3792766/Mt_SAC_Relays/400-Hurdles,TFRRS all_performances
53,"Pahlitzsch, Karolina",Arizona,Big 12,400H,2019,SR-4,,,1:00.65,seconds,Mt. SAC Relays,2019-04-18,,,,Outdoor,https://www.tfrrs.org/results/62078/3792766/Mt_SAC_Relays/400-Hurdles,TFRRS all_performances
54,"Sutton, April",Arizona,Big 12,400H,2019,JR-3,,,59.65,seconds,Mt. SAC Relays,2019-04-18,,,,Outdoor,https://www.tfrrs.org/results/62078/3792796/Mt_SAC_Relays/400-Hurdles,TFRRS all_performances
55,"Akpede, Crystal",Arizona,Big 12,400m,2019,JR-3,,,59.83,seconds,Mt. SAC Relays,2019-04-18,,,,Outdoor,https://www.tfrrs.org/results/62078/3792802/Mt_SAC_Relays/400-Meters,TFRRS all_performances
56,"Gajda, Diana",Arizona,Big 12,400m,2019,SR-4,,,53.81,seconds,Mt. SAC Relays,2019-04-18,,,,Outdoor,https://www.tfrrs.org/results/62078/3792802/Mt_SAC_Relays/400-Meters,TFRRS all_performances
57,"Meisberger, Shannon",Arizona,Big 12,400m,2019,SO-2,,,54.12,seconds,Mt. SAC Relays,2019-04-18,,,,Outdoor,https://www.tfrrs.org/results/62078/3792802/Mt_SAC_Relays/400-Meters,TFRRS all_performances
58,"Pahlitzsch, Karolina",Arizona,Big 12,400m,2019,SR-4,,,53.37,seconds,Mt. SAC Relays,2019-04-18,,,,Outdoor,https://www.tfrrs.org/results/62078/3792802/Mt_SAC_Relays/400-Meters,TFRRS all_performances
59,"Waggoner, Tatum",Arizona,Big 12,400m,2019,SR-4,,,52.88,seconds,Mt. SAC Relays,2019-04-18,,,,Outdoor,https://www.tfrrs.org/results/62078/3792835/Mt_SAC_Relays/400-Meters,TFRRS all_performances
60,"Hawthorne, Chandra",Arizona,Big 12,Long Jump,2019,JR-3,,,5.61,m,Mt. SAC Relays,2019-04-18,,,+0.0,Outdoor,https://www.tfrrs.org/results/62078/3792830/Mt_SAC_Relays/Long-Jump,TFRRS all_performances
61,"Hawthorne, Chandra",Arizona,Big 12,Long Jump,2019,JR-3,,,5.72,m,Mt. SAC Relays,2019-04-18,,,-2.1,Outdoor,https://www.tfrrs.org/results/62078/3792830/Mt_SAC_Relays/Long-Jump,TFRRS all_performances
62,"Howard, Neysia",Arizona,Big 12,Long Jump,2019,FR-1,,,5.52,m,Mt. SAC Relays,2019-04-18,,,+0.0,Outdoor,https://www.tfrrs.org/results/62078/3792830/Mt_SAC_Relays/Long-Jump,TFRRS all_performances
63,"Howard, Neysia",Arizona,Big 12,Long Jump,2019,FR-1,,,5.68,m,Mt. SAC Relays,2019-04-18,,,-2.3,Outdoor,https://www.tfrrs.org/results/62078/3792830/Mt_SAC_Relays/Long-Jump,TFRRS all_performances
64,"Sieben, Skylar",Arizona,Big 12,Long Jump,2019,FR-1,,,5.36,m,Mt. SAC Relays,2019-04-18,,,-0.4,Outdoor,https://www.tfrrs.org/results/62078/3792830/Mt_SAC_Relays/Long-Jump,TFRRS all_performances
65,"Sieben, Skylar",Arizona,Big 12,Long Jump,2019,FR-1,,,5.39,m,Mt. SAC Relays,2019-04-18,,,-0.2,Outdoor,https://www.tfrrs.org/results/62078/3792830/Mt_SAC_Relays/Long-Jump,TFRRS all_performances
66,"Bonds, Tiana",Arizona,Big 12,100H,2019,SR-4,,,13.27,seconds,2019 Desert Heat Classic,2019-04-27,,,1.3,Outdoor,https://www.tfrrs.org/results/61602/3813587/2019_Desert_Heat_Classic/100-Hurdles,TFRRS all_performances
67,"Sieben, Skylar",Arizona,Big 12,100H,2019,FR-1,,,14.64,seconds,2019 Desert Heat Classic,2019-04-27,,,1.5,Outdoor,https://www.tfrrs.org/results/61602/3813587/2019_Desert_Heat_Classic/100-Hurdles,TFRRS all_performances
68,"Meisberger, Shannon",Arizona,Big 12,400H,2019,SO-2,,,58.24,seconds,2019 Desert Heat Classic,2019-04-27,,,,Outdoor,https://www.tfrrs.org/results/61602/3813591/2019_Desert_Heat_Classic/400-Hurdles,TFRRS all_performances
69,"Pahlitzsch, Karolina",Arizona,Big 12,400H,2019,SR-4,,,57.43,seconds,2019 Desert Heat Classic,2019-04-27,,,,Outdoor,https://www.tfrrs.org/results/61602/3813591/2019_Desert_Heat_Classic/400-Hurdles,TFRRS all_performances
70,"Sutton, April",Arizona,Big 12,400H,2019,JR-3,,,58.49,seconds,2019 Desert Heat Classic,2019-04-27,,,,Outdoor,https://www.tfrrs.org/results/61602/3813591/2019_Desert_Heat_Classic/400-Hurdles,TFRRS all_performances
71,"Akpede, Crystal",Arizona,Big 12,400m,2019,JR-3,,,57.33,seconds,2019 Desert Heat Classic,2019-04-27,,,,Outdoor,https://www.tfrrs.org/results/61602/3813598/2019_Desert_Heat_Classic/400-Meters,TFRRS all_performances
72,"Gajda, Diana",Arizona,Big 12,400m,2019,SR-4,,,53.65,seconds,2019 Desert Heat Classic,2019-04-27,,,,Outdoor,https://www.tfrrs.org/results/61602/3813598/2019_Desert_Heat_Classic/400-Meters,TFRRS all_performances
73,"Waggoner, Tatum",Arizona,Big 12,400m,2019,SR-4,,,52.72,seconds,2019 Desert Heat Classic,2019-04-27,,,,Outdoor,https://www.tfrrs.org/results/61602/3813598/2019_Desert_Heat_Classic/400-Meters,TFRRS all_performances
74,"Baxter-Game, Judith",Arizona,Big 12,Long Jump,2019,FR-1,,,5.44,m,2019 Desert Heat Classic,2019-04-27,,,-0.7,Outdoor,https://www.tfrrs.org/results/61602/3813590/2019_Desert_Heat_Classic/Long-Jump,TFRRS all_performances
75,"Baxter-Game, Judith",Arizona,Big 12,Long Jump,2019,FR-1,,,5.63,m,2019 Desert Heat Classic,2019-04-27,,,1.3,Outdoor,https://www.tfrrs.org/results/61602/3813590/2019_Desert_Heat_Classic/Long-Jump,TFRRS all_performances
76,"Hawthorne, Chandra",Arizona,Big 12,Long Jump,2019,JR-3,,,5.53,m,2019 Desert Heat Classic,2019-04-27,,,+0.0,Outdoor,https://www.tfrrs.org/results/61602/3813590/2019_Desert_Heat_Classic/Long-Jump,TFRRS all_performances
77,"Hawthorne, Chandra",Arizona,Big 12,Long Jump,2019,JR-3,,,5.58,m,2019 Desert Heat Classic,2019-04-27,,,0.9,Outdoor,https://www.tfrrs.org/results/61602/3813590/2019_Desert_Heat_Classic/Long-Jump,TFRRS all_performances
78,"Hawthorne, Chandra",Arizona,Big 12,Long Jump,2019,JR-3,,,5.77,m,2019 Desert Heat Classic,2019-04-27,,,+0.0,Outdoor,https://www.tfrrs.org/results/61602/3813590/2019_Desert_Heat_Classic/Long-Jump,TFRRS all_performances
79,"Howard, Neysia",Arizona,Big 12,Long Jump,2019,FR-1,,,5.66,m,2019 Desert Heat Classic,2019-04-27,,,2.0,Outdoor,https://www.tfrrs.org/results/61602/3813590/2019_Desert_Heat_Classic/Long-Jump,TFRRS all_performances
80,"Howard, Neysia",Arizona,Big 12,Long Jump,2019,FR-1,,,5.87,m,2019 Desert Heat Classic,2019-04-27,,,1.3,Outdoor,https://www.tfrrs.org/results/61602/3813590/2019_Desert_Heat_Classic/Long-Jump,TFRRS all_performances
81,"Howard, Neysia",Arizona,Big 12,Long Jump,2019,FR-1,,,5.92,m,2019 Desert Heat Classic,2019-04-27,,,0.3,Outdoor,https://www.tfrrs.org/results/61602/3813590/2019_Desert_Heat_Classic/Long-Jump,TFRRS all_performances
82,"Howard, Neysia",Arizona,Big 12,Long Jump,2019,FR-1,,,6.01,m,2019 Desert Heat Classic,2019-04-27,,,1.2,Outdoor,https://www.tfrrs.org/results/61602/3813590/2019_Desert_Heat_Classic/Long-Jump,TFRRS all_performances
83,"Bonds, Tiana",Arizona,Big 12,100H,2019,SR-4,,,13.28,seconds,2019 Pac-12 Track & Field Championships,2019-05-04,,,0.4,Outdoor,https://www.tfrrs.org/results/61226/3842515/2019_Pac-12_Track__Field_Championships/100-Hurdles,TFRRS all_performances
84,"Bonds, Tiana",Arizona,Big 12,100H,2019,SR-4,,,13.43,seconds,2019 Pac-12 Track & Field Championships,2019-05-04,,,0.7,Outdoor,https://www.tfrrs.org/results/61226/3842515/2019_Pac-12_Track__Field_Championships/100-Hurdles,TFRRS all_performances
85,"Sieben, Skylar",Arizona,Big 12,100H,2019,FR-1,,,14.56,seconds,2019 Pac-12 Track & Field Championships,2019-05-04,,,0.2,Outdoor,https://www.tfrrs.org/results/61226/3842853/2019_Pac-12_Track__Field_Championships/100-Hurdles,TFRRS all_performances
86,"Sieben, Skylar",Arizona,Big 12,100H,2019,FR-1,,,14.63,seconds,2019 Pac-12 Track & Field Championships,2019-05-04,,,0.5,Outdoor,https://www.tfrrs.org/results/61226/3842515/2019_Pac-12_Track__Field_Championships/100-Hurdles,TFRRS all_performances
87,"Sutton, April",Arizona,Big 12,100H,2019,JR-3,,,13.69,seconds,2019 Pac-12 Track & Field Championships,2019-05-04,,,0.4,Outdoor,https://www.tfrrs.org/results/61226/3842515/2019_Pac-12_Track__Field_Championships/100-Hurdles,TFRRS all_performances
88,"Meisberger, Shannon",Arizona,Big 12,400H,2019,SO-2,,,57.95,seconds,2019 Pac-12 Track & Field Championships,2019-05-04,,,,Outdoor,https://www.tfrrs.org/results/61226/3842491/2019_Pac-12_Track__Field_Championships/400-Hurdles,TFRRS all_performances
89,"Pahlitzsch, Karolina",Arizona,Big 12,400H,2019,SR-4,,,57.10,seconds,2019 Pac-12 Track & Field Championships,2019-05-04,,,,Outdoor,https://www.tfrrs.org/results/61226/3842491/2019_Pac-12_Track__Field_Championships/400-Hurdles,TFRRS all_performances
90,"Sutton, April",Arizona,Big 12,400H,2019,JR-3,,,1:00.80,seconds,2019 Pac-12 Track & Field Championships,2019-05-04,,,,Outdoor,https://www.tfrrs.org/results/61226/3842491/2019_Pac-12_Track__Field_Championships/400-Hurdles,TFRRS all_performances
91,"Akpede, Crystal",Arizona,Big 12,400m,2019,JR-3,,,57.17,seconds,2019 Pac-12 Track & Field Championships,2019-05-04,,,,Outdoor,https://www.tfrrs.org/results/61226/3842534/2019_Pac-12_Track__Field_Championships/400-Meters,TFRRS all_performances
92,"Gajda, Diana",Arizona,Big 12,400m,2019,SR-4,,,52.78,seconds,2019 Pac-12 Track & Field Championships,2019-05-04,,,,Outdoor,https://www.tfrrs.org/results/61226/3842534/2019_Pac-12_Track__Field_Championships/400-Meters,TFRRS all_performances
93,"Gajda, Diana",Arizona,Big 12,400m,2019,SR-4,,,52.94,seconds,2019 Pac-12 Track & Field Championships,2019-05-04,,,,Outdoor,https://www.tfrrs.org/results/61226/3842534/2019_Pac-12_Track__Field_Championships/400-Meters,TFRRS all_performances
94,"Waggoner, Tatum",Arizona,Big 12,400m,2019,SR-4,,,52.77,seconds,2019 Pac-12 Track & Field Championships,2019-05-04,,,,Outdoor,https://www.tfrrs.org/results/61226/3842534/2019_Pac-12_Track__Field_Championships/400-Meters,TFRRS all_performances
95,"Waggoner, Tatum",Arizona,Big 12,400m,2019,SR-4,,,53.23,seconds,2019 Pac-12 Track & Field Championships,2019-05-04,,,,Outdoor,https://www.tfrrs.org/results/61226/3842534/2019_Pac-12_Track__Field_Championships/400-Meters,TFRRS all_performances
96,"Baxter-Game, Judith",Arizona,Big 12,Long Jump,2019,FR-1,,,5.43,m,2019 Pac-12 Track & Field Championships,2019-05-04,,,0.8,Outdoor,https://www.tfrrs.org/results/61226/3842482/2019_Pac-12_Track__Field_Championships/Long-Jump,TFRRS all_performances
97,"Baxter-Game, Judith",Arizona,Big 12,Long Jump,2019,FR-1,,,5.56,m,2019 Pac-12 Track & Field Championships,2019-05-04,,,+0.0,Outdoor,https://www.tfrrs.org/results/61226/3842482/2019_Pac-12_Track__Field_Championships/Long-Jump,TFRRS all_performances
98,"Hawthorne, Chandra",Arizona,Big 12,Long Jump,2019,JR-3,,,5.57,m,2019 Pac-12 Track & Field Championships,2019-05-04,,,0.2,Outdoor,https://www.tfrrs.org/results/61226/3842482/2019_Pac-12_Track__Field_Championships/Long-Jump,TFRRS all_performances
99,"Howard, Neysia",Arizona,Big 12,Long Jump,2019,FR-1,,,5.83,m,2019 Pac-12 Track & Field Championships,2019-05-04,,,+0.0,Outdoor,https://www.tfrrs.org/results/61226/3842482/2019_Pac-12_Track__Field_Championships/Long-Jump,TFRRS all_performances
100,"Howard, Neysia",Arizona,Big 12,Long Jump,2019,FR-1,,,5.94,m,2019 Pac-12 Track & Field Championships,2019-05-04,,,+0.0,Outdoor,https://www.tfrrs.org/results/61226/3842482/2019_Pac-12_Track__Field_Championships/Long-Jump,TFRRS all_performances
101,"Howard, Neysia",Arizona,Big 12,Long Jump,2019,FR-1,,,5.95,m,2019 Pac-12 Track & Field Championships,2019-05-04,,,-0.6,Outdoor,https://www.tfrrs.org/results/61226/3842482/2019_Pac-12_Track__Field_Championships/Long-Jump,TFRRS all_performances
102,"Howard, Neysia",Arizona,Big 12,Long Jump,2019,FR-1,,,5.97,m,2019 Pac-12 Track & Field Championships,2019-05-04,,,+0.0,Outdoor,https://www.tfrrs.org/results/61226/3842482/2019_Pac-12_Track__Field_Championships/Long-Jump,TFRRS all_performances
103,"Poirier-Shelton, Tiana",Arizona,Big 12,Long Jump,2019,SO-2,,,5.52,m,2019 Pac-12 Track & Field Championships,2019-05-04,,,-0.5,Outdoor,https://www.tfrrs.org/results/61226/3842482/2019_Pac-12_Track__Field_Championships/Long-Jump,TFRRS all_performances
104,"Poirier-Shelton, Tiana",Arizona,Big 12,Long Jump,2019,SO-2,,,5.54,m,2019 Pac-12 Track & Field Championships,2019-05-04,,,+0.0,Outdoor,https://www.tfrrs.org/results/61226/3842482/2019_Pac-12_Track__Field_Championships/Long-Jump,TFRRS all_performances
105,"Sieben, Skylar",Arizona,Big 12,Long Jump,2019,FR-1,,,5.18,m,2019 Pac-12 Track & Field Championships,2019-05-04,,,+0.0,Outdoor,https://www.tfrrs.org/results/61226/3842482/2019_Pac-12_Track__Field_Championships/Long-Jump,TFRRS all_performances
